Node,Color
http://purl.org/obo/owl/span#span_ProcessualEntity,0
http://purl.org/obo/owl/span#span_Occurrent,0
http://creationwiki.org/Special:URIResolver/Category-3AGeochronology,4
http://creationwiki.org/Special:URIResolver/Category-3APhysics,4
http://creationwiki.org/Special:URIResolver/Category-3AScience,4
http://sw.opencyc.org/concept/Mx4rvVjkrpwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvnu2t5wpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rTg-rURNmEdafLwCw0HTBHw,0
http://sw.opencyc.org/concept/Mx4rQSKaIHb0QdmeFP53_RWUlg,0
http://sw.opencyc.org/concept/Mx4rvViAmJwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvVjyqpwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rORcxXKnuQdiDj8CiPrnh2w,0
http://sw.opencyc.org/concept/Mx4rgdz1yMyGEdmAAAACs0uFOQ,0
http://sw.opencyc.org/concept/Mx4rvVi4CpwpEbGdrcN5Y29ycA,0
http://sw.opencyc.org/concept/Mx4rvViCW5wpEbGdrcN5Y29ycA,0
http://micra.com/COSMO/COSMO.owl#DeductiveArgument,0
http://micra.com/COSMO/COSMO.owl#Argument,0
http://micra.com/COSMO/COSMO.owl#Assertion,0
http://micra.com/COSMO/COSMO.owl#PropositionalConceptualWork,0
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Ensuring,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Appendices,2
http://http-server.carleton.ca/~rgarigue/ontologies/www.kayvium.com/Regional_registry#Standard,2
http://creationwiki.org/Special:URIResolver/Category-3AArchaeology,4
http://creationwiki.org/Special:URIResolver/Category-3AAstronomy,0
http://creationwiki.org/Special:URIResolver/Category-3ABible,4
http://creationwiki.org/Special:URIResolver/Category-3ABiography,4
http://creationwiki.org/Special:URIResolver/Category-3ACreationWiki,4
http://creationwiki.org/Special:URIResolver/Category-3ACreationism,4
http://creationwiki.org/Special:URIResolver/Category-3AEducation,4
http://creationwiki.org/Special:URIResolver/Category-3AEvolutionism,4
http://creationwiki.org/Special:URIResolver/Category-3AGeography,4
http://creationwiki.org/Special:URIResolver/Category-3AGeology,4
